Unnamed: 0,Solvent 1,Solvent 2,q1,q2,r1,r2,x1,x2,T,ismisc
304,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.299745437,0.253032244,300,1
305,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.35249198,0.409863955,300,1
306,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.448655399,0.093300378,300,1
307,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.107091667,0.765732466,300,1
308,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.278521006,0.04813735,300,1
309,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.355577014,0.388577849,300,1
310,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.532221849,0.370259818,300,1
311,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.199213965,0.30267258,300,1
312,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.641148115,0.329798957,300,1
313,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.306421774,0.351703321,300,1
314,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.562679082,0.211508995,300,1
315,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.156492449,0.464271985,300,1
316,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.027835988,0.333954518,300,1
317,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.553355071,0.317856478,300,1
318,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.388823693,0.067924269,300,1
319,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.257035518,0.507891377,300,1
320,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.358807714,0.134824472,300,1
321,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.30542297,0.424639557,300,1
322,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.440217864,0.119301541,300,1
323,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.040171265,0.727135987,300,1
324,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.227857909,0.484127438,300,1
325,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.398864043,0.322128653,300,1
326,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.825092672,0.118764766,300,1
327,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.126323192,0.484649766,300,1
328,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.447278613,0.45772789,300,1
329,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.288182639,0.328881733,300,1
330,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.583518435,0.16586824,300,1
331,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.085796155,0.530768012,300,1
332,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.107855924,0.031120639,300,1
333,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.461879363,0.4520564,300,1
334,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.366638464,0.227279684,300,1
335,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.300050223,0.410293296,300,1
336,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.230811022,0.262027794,300,1
337,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.493665658,0.421233794,300,1
338,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.578933833,0.018608969,300,1
339,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.060104891,0.684502954,300,1
340,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.332672203,0.405918737,300,1
341,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.327835282,0.327864374,300,1
342,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.463090051,0.238177241,300,1
343,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.213495889,0.412710173,300,1
344,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.352142357,0.103304682,300,1
345,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.30484962,0.39684542,300,1
346,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.516335014,0.324631223,300,1
347,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.133671067,0.324136313,300,1
348,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.009338864,0.357582576,300,1
349,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.50750658,0.342448472,300,1
350,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.355621894,0.087229044,300,1
351,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.355404631,0.621870057,300,1
352,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.421651722,0.243826685,300,1
353,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.292807513,0.38785574,300,1
354,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.799252952,0.13387393,300,1
355,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.015732728,0.461852821,300,1
356,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.229042963,0.112841388,300,1
357,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.37676386,0.441277706,300,1
358,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.346210167,0.2226336,300,1
359,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.284799277,0.551946299,300,1
360,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.228436323,0.146285697,300,1
361,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.392712162,0.489078646,300,1
362,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.450385186,0.166875076,300,1
363,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.12851978,0.524413148,300,1
364,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.150560367,0.771378748,300,1
365,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.410979587,0.243953809,300,1
366,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.632740896,0.066457911,300,1
367,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.219022679,0.479896009,300,1
368,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.664803626,0.001941112,300,1
369,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.242495087,0.374105051,300,1
370,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.513584695,0.229557038,300,1
371,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.078155398,0.385445484,300,1
372,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.115054086,0.282728315,300,1
373,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.537009757,0.458739022,300,1
374,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.467170358,0.151446051,300,1
375,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.217713178,0.572919662,300,1
376,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.205381797,0.34623251,300,1
377,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.434704336,0.365761268,300,1
378,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.460856624,0.042620529,300,1
379,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.152545797,0.753512007,300,1
380,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.088894087,0.247975324,300,1
381,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.405052104,0.33026229,300,1
382,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.548664108,0.301571231,300,1
383,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.236055448,0.308472541,300,1
384,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.500162344,0.045635809,300,1
385,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.26320586,0.429062867,300,1
386,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.656289263,0.255855076,300,1
387,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.039683935,0.358397042,300,1
388,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.172562112,0.289229664,300,1
389,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.419534995,0.395801825,300,1
390,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.393735061,0.138550233,300,1
391,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.230619839,0.688466307,300,1
392,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.207614477,0.286164301,300,1
393,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.501118882,0.478771343,300,1
394,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.57260971,0.068859374,300,1
395,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.110482016,0.686924542,300,1
396,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.200694787,0.329878704,300,1
397,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.350345132,0.285660642,300,1
398,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.45315161,0.208466672,300,1
399,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.23534715,0.365304378,300,1
400,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.54264116,0.38743957,300,1
401,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.284333569,0.322930762,300,1
402,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.688433119,0.106287628,300,1
403,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.050459468,0.570683177,300,1
404,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.147759848,0.068722636,300,1
405,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.417167169,0.481247976,300,1
406,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.365473161,0.261744569,300,1
407,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.254734058,0.404716398,300,1
408,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.258374226,0.162762009,300,1
409,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.364957791,0.436636711,300,1
410,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.39343042,0.175626637,300,1
411,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.206756815,0.642962202,300,1
412,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.034320784,0.521883173,300,1
413,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.460623745,0.250573782,300,1
414,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.85066628,0.027554237,300,1
415,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.204118605,0.411332863,300,1
416,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.331913334,0.291020194,300,1
417,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.375473507,0.399739491,300,1
418,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.534306956,0.026326133,300,1
419,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.002124834,0.995601547,300,1
420,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.259006125,0.240311151,300,1
421,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.336503961,0.350389074,300,1
422,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.576617689,0.250617353,300,1
423,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.144433398,0.375142269,300,1
424,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.569913405,0.186947785,300,1
425,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.261667557,0.373585151,300,1
426,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.500654981,0.26145413,300,1
427,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.113948401,0.429213509,300,1
428,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.070508517,0.218273827,300,1
429,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.528024701,0.400169628,300,1
430,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.434125378,0.123697725,300,1
431,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.259585476,0.526770662,300,1
432,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.282938881,0.097372394,300,1
433,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.393050817,0.496734581,300,1
434,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.488121362,0.162315176,300,1
435,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.102208182,0.560825474,300,1
436,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.182120072,0.698387122,300,1
437,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.364142281,0.255371334,300,1
438,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.598851642,0.063730579,300,1
439,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.175459083,0.523042684,300,1
440,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.288942054,0.404987191,300,1
441,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.364480743,0.351500765,300,1
442,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.748422303,0.207836016,300,1
443,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.114516979,0.47044822,300,1
444,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.044987603,0.016942937,300,1
445,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.412535774,0.385853369,300,1
446,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.281028382,0.213877965,300,1
447,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.404387085,0.430258701,300,1
448,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.27918006,0.179006426,300,1
449,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.353690437,0.487207988,300,1
450,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.507844708,0.119929387,300,1
451,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.034941174,0.628330893,300,1
452,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.744544423,0.199874518,300,1
453,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.306419431,0.363394772,300,1
454,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.507103538,0.283106635,300,1
455,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.200696271,0.41365503,300,1
456,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.408935695,0.195572311,300,1
457,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.313352401,0.380573998,300,1
458,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.694031928,0.220122205,300,1
459,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.083936576,0.417890519,300,1
460,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.096385144,0.374906844,300,1
461,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.467676143,0.312514485,300,1
462,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.37398524,0.068254496,300,1
463,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.276432767,0.630141931,300,1
464,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.367717429,0.074136382,300,1
465,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.298445819,0.510637253,300,1
466,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.39682659,0.215218681,300,1
467,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.117759611,0.78942354,300,1
468,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.195698312,0.344392217,300,1
469,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.399049215,0.29070537,300,1
470,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.682273318,0.155542622,300,1
471,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.180808139,0.387687756,300,1
472,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.315007748,0.455198328,300,1
473,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.326862834,0.234416162,300,1
474,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.620197466,0.006123691,300,1
475,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.131655529,0.495425322,300,1
476,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.013004895,0.207661729,300,1
477,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.511746668,0.455011869,300,1
478,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.355997668,0.260521789,300,1
479,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.328571027,0.492274484,300,1
480,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.55792435,0.302019522,300,1
481,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.241127315,0.374925809,300,1
482,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.588115443,0.210410649,300,1
483,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.011780983,0.546289733,300,1
484,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.14538036,0.251787432,300,1
485,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.535235862,0.366968195,300,1
486,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.522550778,0.02662097,300,1
487,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.186865339,0.553636623,300,1
488,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.253000639,0.196975287,300,1
489,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.377427399,0.368505647,300,1
490,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.431211587,0.092594493,300,1
491,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.149426972,0.65204746,300,1
492,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.14344613,0.226741296,300,1
493,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.377589607,0.402971313,300,1
494,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.560120826,0.431672769,300,1
495,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.221858815,0.340855689,300,1
496,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.30135587,0.34910638,300,1
497,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.320929182,0.306200116,300,1
498,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.775245234,0.067956892,300,1
499,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.04904503,0.474644043,300,1
500,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.172116105,0.158489292,300,1
501,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.432052401,0.421080165,300,1
502,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.380809201,0.173249096,300,1
503,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.314734801,0.647160312,300,1
504,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.233522039,0.023104822,300,1
505,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.409379474,0.536764953,300,1
506,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.43713092,0.238454409,300,1
507,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.183226919,0.484442213,300,1
508,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.085591825,0.604175721,300,1
509,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.379976326,0.273438519,300,1
510,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.489890375,0.177570864,300,1
511,methanol,ethanol,1.432,2.588,1.4311,2.5755,0.234146132,0.434025398,300,1
512,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.312851828,0.132230111,300,1
513,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.362349325,0.564846079,300,1
514,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.507916019,0.181389894,300,1
515,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.044825608,0.656055625,300,1
516,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.25561356,0.554332205,300,1
517,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.350882493,0.227471137,300,1
518,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.611000354,0.021937472,300,1
519,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.149108466,0.504722085,300,1
520,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.292899214,0.275817724,300,1
521,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.317623136,0.317146635,300,1
522,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.695066809,0.108951135,300,1
523,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.075861109,0.42353385,300,1
524,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.139841909,0.113465249,300,1
525,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.423791964,0.440927144,300,1
526,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.323235391,0.261605464,300,1
527,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.421918963,0.567294781,300,1
528,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.255741172,0.286620613,300,1
529,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.343004454,0.363351235,300,1
530,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.455115947,0.053236509,300,1
531,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.056166068,0.788309605,300,1
532,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.272283873,0.286110904,300,1
533,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.393539151,0.351736647,300,1
534,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.693306118,0.270384666,300,1
535,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.195448361,0.373102284,300,1
536,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.706759672,0.081874151,300,1
537,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.294134341,0.358132778,300,1
538,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.522370914,0.250614587,300,1
539,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.165621049,0.409930707,300,1
540,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.015568025,0.269928082,300,1
541,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.50863884,0.392894984,300,1
542,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.36714335,0.165592714,300,1
543,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.269082103,0.50054514,300,1
544,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.433604299,0.343217666,300,1
545,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.232702999,0.321968797,300,1
546,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.594264644,0.125701947,300,1
547,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.00908402,0.535105874,300,1
548,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.230261268,0.005406754,300,1
549,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.453818053,0.535041089,300,1
550,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.444641131,0.252423844,300,1
551,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.262987064,0.474624541,300,1
552,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.327752233,0.13005066,300,1
553,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.371127997,0.444624821,300,1
554,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.437146542,0.150810378,300,1
555,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.18785458,0.697390456,300,1
556,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.089937504,0.47808199,300,1
557,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.415453198,0.274660087,300,1
558,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.730411743,0.095775023,300,1
559,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.167711842,0.433543966,300,1
560,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.463290433,0.121425487,300,1
561,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.286266444,0.441094954,300,1
562,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.631076852,0.321644936,300,1
563,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.075203918,0.382725049,300,1
564,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.130160473,0.243612438,300,1
565,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.435462233,0.355758316,300,1
566,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.375651662,0.096764911,300,1
567,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.269161622,0.604852105,300,1
568,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.15816016,0.239420349,300,1
569,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.484797177,0.368283507,300,1
570,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.49981574,0.036519647,300,1
571,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.135921707,0.565392192,300,1
572,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.12912846,0.694743764,300,1
573,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.380579011,0.321932015,300,1
574,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.48408196,0.285266663,300,1
575,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.280235273,0.413835183,300,1
576,methanol,2-propanol,1.432,3.124,1.4311,3.2491,0.403248112,0.34164638,300,1
